Date,Portfolio_Value,Daily_Return
2023-12-04,983225.3528718256,-0.004865039725077791
2023-12-05,987861.1890018256,0.004714927372915678
2023-12-06,988824.5460818256,0.0009751947851837084
2023-12-07,993649.7345318256,0.004879721553353145
2023-12-08,995415.9242618257,0.0017774771819691892
2023-12-11,989375.2815218257,-0.0060684610249526205
2023-12-12,985355.2929718257,-0.004063158464820971
2023-12-13,988706.1187818256,0.003400626996069578
2023-12-14,1005995.0075618257,0.017486377854424084
2023-12-15,1009593.9663518256,0.003577511581019266
2023-12-18,1007509.4325718256,-0.0020647248789853467
2023-12-19,1015050.9590918258,0.007485316043889689
2023-12-20,1000272.6126818256,-0.014559216241933681
2023-12-21,1011059.5207818256,0.010783968253493592
2023-12-22,1008192.0840218256,-0.002836071171935295
2023-12-26,1014148.1895318257,0.005907709060996025
2023-12-27,1021211.1311818257,0.006964407887234403
2023-12-28,1009145.2275218256,-0.01181528803552745
2023-12-29,1002284.8924218256,-0.0067981643403765
2024-01-02,1002198.7023418255,-8.599359388905548e-05
2024-01-03,987652.4723418255,-0.01451431733648223
2024-01-04,986894.8730918255,-0.0007670706763924784
2024-01-05,986252.4862318255,-0.0006509172126788476
2024-01-08,990560.6600918255,0.004368226108570017
2024-01-09,982570.1319818256,-0.008066672170545575
2024-01-10,981086.9568818255,-0.001509485228304852
2024-01-11,971319.1963118254,-0.009956059961335972
2024-01-12,959216.6762318253,-0.012459879436084842
2024-01-16,960692.6911318253,0.0015387710999754667
2024-01-17,954365.4262718253,-0.006586148638796918
2024-01-18,949048.7093918254,-0.005570944560271185
2024-01-19,949495.4894018254,0.00047076615307384273
2024-01-22,944590.0171418255,-0.005166398697786567
2024-01-23,945083.9458418256,0.0005229027313824464
2024-01-24,943193.5239618255,-0.0020002687468320124
2024-01-25,906786.4042618255,-0.03859984062133315
2024-01-26,907683.7487618255,0.0009895875101153528
2024-01-29,918760.5031318255,0.012203319036073745
2024-01-30,919715.7678018254,0.001039731972308111
2024-01-31,913518.9858068255,-0.006737714206869194
2024-02-01,915779.2373068255,0.0024742249861438026
2024-02-02,914409.1322668255,-0.0014961084333263708
2024-02-05,904561.8480068254,-0.010769013467296196
2024-02-06,910359.2607968254,0.006409083914797442
2024-02-07,913920.9526168255,0.003912402469419041
2024-02-08,916761.5036168254,0.00310809265491363
2024-02-09,922508.2634368255,0.006268543996805986
2024-02-12,914716.5313268255,-0.008446246411898506
2024-02-13,908830.7973368254,-0.006434489580572689
2024-02-14,915538.5920368254,0.007380685953486621
2024-02-15,932315.3128768255,0.01832442781322463
2024-02-16,931602.7208168255,-0.0007643251699911424
2024-02-20,922765.5746868255,-0.009485959983298042
2024-02-21,924205.2413268255,0.0015601650944645495
2024-02-22,927966.2773268254,0.00406948135740981
2024-02-23,920217.4220168254,-0.008350363045866227
2024-02-26,930790.4397268256,0.011489695214449869
2024-02-27,931264.1356868255,0.0005089179473511951
2024-02-28,934547.1352668256,0.003525315164831122
2024-02-29,934321.8710868256,-0.00024104100424604535
2024-03-01,935398.7505668257,0.001152578691909989
2024-03-04,914833.6418368258,-0.02198539255856191
2024-03-05,904342.5687868258,-0.011467738581340092
2024-03-06,898394.4387968257,-0.0065772973597598705
2024-03-07,901377.7244468258,0.0033206857936425305
2024-03-08,896700.0529468259,-0.005189468713430401
2024-03-11,900133.5725018259,0.0038290613942939533
2024-03-12,899808.6347318259,-0.00036098839097498114
2024-03-13,888431.311681826,-0.012644158558659191
2024-03-14,878587.6339118261,-0.011079841109343125
2024-03-15,880095.7607518261,0.001716535473285985
2024-03-18,894505.8807318262,0.016373354608241852
2024-03-19,891014.9083718262,-0.0039026824028747242
2024-03-20,897118.4553718262,0.006850106482677365
2024-03-21,893128.8089818262,-0.004447179038744031
2024-03-22,890328.5522918261,-0.0031353335172251695
2024-03-25,892851.7135318262,0.0028339664425061084
2024-03-26,899923.5649518261,0.007920521753860044
2024-03-27,902953.2835418263,0.0033666399103153832
2024-03-28,897294.7260918262,-0.006266722269179237
2024-04-01,896497.4999218263,-0.0008884774944262208
2024-04-02,884478.0451718263,-0.013407125787911367
2024-04-03,886920.0211518263,0.0027609232284850904
2024-04-04,890732.6210818263,0.004298696431555005
2024-04-05,882067.4720018262,-0.009728114672028054
2024-04-08,893335.2626618261,0.012774295637983268
2024-04-09,898767.7197518261,0.006081095549517634
2024-04-10,891636.6667118261,-0.007934255851967054
2024-04-11,895587.7241618263,0.004431241555566512
2024-04-12,890650.7918218261,-0.005512505594715056
2024-04-15,877357.0815818261,-0.014925838905737399
2024-04-16,871286.6268398261,-0.0069190240432723815
2024-04-17,868984.5791998261,-0.0026421243814445106
2024-04-18,861329.5079498261,-0.008809214148597366
2024-04-19,857339.5989798261,-0.004632267829180692
2024-04-22,850412.9684198262,-0.008079214547236702
2024-04-23,854051.3950898261,0.004278423313276214
2024-04-24,878185.2922498261,0.02825813212032946
2024-04-25,889299.013289826,0.01265532586127427
2024-04-26,886689.314439826,-0.002934557231032864
2024-04-29,922232.2960198261,0.040085045574790534
2024-04-30,907383.979039826,-0.016100408805983624
2024-05-01,902852.187039826,-0.00499434870427784
2024-05-02,902882.394179826,3.3457458965768794e-05
2024-05-03,904506.802079826,0.001799135646537442
2024-05-06,909414.408279826,0.005425726140163345
2024-05-07,899869.515879826,-0.010495646773459821
2024-05-08,895623.6442898259,-0.004718319173029006
2024-05-09,891853.509279826,-0.004209508127701822
2024-05-10,887059.4162298259,-0.005375426569629416
2024-05-13,891742.756229826,0.005279623793302601
2024-05-14,899488.0676339259,0.008685589369793245
2024-05-15,894623.7177339259,-0.00540790931534596
2024-05-16,895784.7536339259,0.0012977924427723941
2024-05-17,899359.5900839261,0.003990731518367818
2024-05-20,895935.8725239262,-0.0038068394419193963
2024-05-21,911815.2070139262,0.017723740032047797
2024-05-22,902971.8941639261,-0.009698580131121903
2024-05-23,894303.8323639262,-0.009599481286209688
2024-05-24,901784.7525289262,0.008365076715846742
2024-05-28,898397.8261289262,-0.0037558035778514354
2024-05-29,897634.6119389262,-0.0008495280907887537
2024-05-30,901165.0183639261,0.003933010579186602
2024-05-31,900201.789863926,-0.0010688702738914646
2024-06-03,897776.211733926,-0.0026944826785633147
2024-06-04,895716.4419589262,-0.0022943020187866647
2024-06-05,896028.036608926,0.0003478719775629191
2024-06-06,900002.342008926,0.004435469915696988
2024-06-07,899378.8958789259,-0.0006927161196140785
2024-06-10,894395.799818926,-0.005540597052958507
2024-06-11,890173.3858989261,-0.004720967966145184
2024-06-12,899110.9147789262,0.010040211290943901
2024-06-13,906099.2863889262,0.007772535618387311
2024-06-14,900099.2705889262,-0.006621808327332279
2024-06-17,912782.3526689261,0.01409075920226166
2024-06-18,909313.7661089264,-0.00380001492125448
2024-06-20,904894.9314289263,-0.00485952687036606
2024-06-21,906827.9591289265,0.002136190217076006
2024-06-24,906253.1041589265,-0.0006339184452938129
2024-06-25,912646.5397589265,0.007054801324993587
2024-06-26,924723.3232189266,0.01323270612869476
2024-06-27,926126.8280489265,0.0015177564951152078
2024-06-28,926743.7784989267,0.0006661619459829016
2024-07-01,942751.9974789266,0.017273619042718513
2024-07-02,971329.8085889266,0.030313180122048866
2024-07-03,991516.2940289266,0.02078231848904699
2024-07-05,998357.7542189268,0.00689999774204475
2024-07-08,1000245.1365089267,0.001890486934191804
2024-07-09,1012741.0355089266,0.01249283654966149
2024-07-10,1013978.1427089267,0.001221543471257025
2024-07-11,984434.2494089267,-0.029136617502494744
2024-07-12,993990.3836089268,0.00970723459259748
2024-07-15,999849.9376389266,0.005894980602050959
2024-07-16,1005050.2723289267,0.005201115181624472
2024-07-17,994366.6895989267,-0.010629898845998742
2024-07-18,995335.5485089265,0.0009743477131063383
2024-07-19,982064.1707189266,-0.013333571587874293
2024-07-22,998342.7565089265,0.0165758880889455
2024-07-23,991567.8629089264,-0.006786139886155951
2024-07-24,951431.8774889264,-0.04047729552494228
2024-07-25,957051.4106889265,0.005906395752506732
2024-07-26,956459.0294989265,-0.0006189648574610462
2024-07-29,972663.0045989265,0.01694163011717187
2024-07-30,960187.2423489264,-0.012826397417206703
2024-07-31,972619.0444489263,0.01294726856564754
2024-08-01,952628.4967589264,-0.02055331715340436
2024-08-02,940559.8318789264,-0.012668805227914803
2024-08-05,929004.7166589265,-0.012285359025928866
2024-08-06,931313.7459089265,0.0024854871117385713
2024-08-07,919680.8751389264,-0.012490818288789285
2024-08-08,928952.3394389264,0.010081175493183325
2024-08-09,930467.6323889265,0.0016311848150523112
2024-08-12,927185.8833689266,-0.0035269889094090567
2024-08-13,940690.7048989267,0.014565387342752034
2024-08-14,932272.8075089266,-0.00894863460025841
2024-08-15,948915.2824889265,0.017851507462144367
2024-08-16,951492.0213389266,0.002715457214727879
2024-08-19,960085.9542689265,0.009032059898838263
2024-08-20,957980.2693889266,-0.0021932253780374555
2024-08-21,960802.6167189266,0.0029461434856068447
2024-08-22,944422.5528989265,-0.017048313082177913
2024-08-23,956964.8134439265,0.013280348406019327
2024-08-26,947741.3546939265,-0.009638242305698319
2024-08-27,942557.1814439265,-0.005470029585945668
2024-08-28,938076.7817239264,-0.004753451364230776
2024-08-29,938766.4419239266,0.0007351852358319366
2024-08-30,948892.7732939266,0.010786848483044231
2024-09-03,944358.7880339266,-0.004778185046410477
2024-09-04,955732.2774439265,0.012043610494353096
2024-09-05,969616.5339539265,0.014527349172650084
2024-09-06,944560.5713539264,-0.02584110493436642
2024-09-09,951701.3451539264,0.007559889769445327
2024-09-10,964446.2250839262,0.013391680063180367
2024-09-11,966964.9405339262,0.0026115664974279973
2024-09-12,969120.0458739264,0.0022287316216553776
2024-09-13,969734.3278739264,0.0006338554264926355
2024-09-16,965229.7785739264,-0.00464513750882245
2024-09-17,966629.5991239264,0.0014502459218239672
2024-09-18,965773.3190339264,-0.0008858409578768045
2024-09-19,987181.4850339263,0.022166864188601476
2024-09-20,979926.9135139263,-0.0073487718620965925
2024-09-23,994947.5309039264,0.015328303756999118
2024-09-24,1000404.5909039264,0.005484771639206132
2024-09-25,1003914.3583639264,0.0035083480143056622
2024-09-26,1000344.8777639263,-0.00355556285280878
2024-09-27,1008303.7753889263,0.007956153724494097
2024-09-30,1009792.6763489263,0.0014766392790959149
2024-10-01,1005197.9236789263,-0.004550194091932913
2024-10-02,993739.2061289265,-0.011399464006115356
2024-10-03,983108.8616489264,-0.010697318184124227
2024-10-04,995078.0449589263,0.012174830048754082
2024-10-07,983330.5449589263,-0.011805606665238888
2024-10-08,987990.2613989264,0.004738708121992508
2024-10-09,983614.7375789264,-0.004428711487302062
2024-10-10,980726.4957689263,-0.0029363547531924272
2024-10-11,954159.6156389264,-0.027088979694762427
2024-10-14,955882.1255089263,0.0018052638591778969
2024-10-15,956400.9954989263,0.0005428179648443443
2024-10-16,958625.4840989263,0.002325895320549609
2024-10-17,958070.2425089262,-0.0005792059560382201
2024-10-18,957830.2517989262,-0.00025049385666287005
2024-10-21,955497.2328989262,-0.002435733153779762
2024-10-22,954387.5555889263,-0.0011613610922066586
2024-10-23,948951.9334639264,-0.005695403395788889
2024-10-24,1007848.0287839265,0.062064360947148955
2024-10-25,1018783.0627739264,0.010849883789715964
2024-10-28,1010400.2027739263,-0.008228307189535933
2024-10-29,1006652.4782639263,-0.0037091486123133066
2024-10-30,1004182.3252289265,-0.0024538289909740163
2024-10-31,994542.1072389265,-0.0096000673859723
2024-11-01,993455.6781959265,-0.001092391197006437
2024-11-04,985776.0136359265,-0.007730253828681977
2024-11-05,996521.6662959266,0.010900704126859173
2024-11-06,1042842.9316259265,0.04648294853655943
2024-11-07,1053292.8627359266,0.010020618439353424
2024-11-08,1083585.0535959266,0.02875951402662702
2024-11-11,1119440.8872959267,0.03309000394663153
2024-11-12,1092674.8445559267,-0.023910188598394777
2024-11-13,1094857.1187059265,0.0019971853116895755
2024-11-14,1071181.7210159267,-0.021624189390103354
2024-11-15,1083019.9404459265,0.011051551009265026
2024-11-18,1105384.4097159265,0.020650099259291066
2024-11-19,1114376.2339559265,0.00813456763182585
2024-11-20,1109460.0289559264,-0.004411620465511912
2024-11-21,1106505.0351459265,-0.002663452249632381
2024-11-22,1122475.2590609265,0.014433033206119772
2024-11-25,1105229.5289209266,-0.015364018049206507
2024-11-26,1104787.3579209265,-0.0004000716488563594
2024-11-27,1098206.3661209266,-0.005956794991195946
2024-11-29,1113325.8600409266,0.01376744333890989
2024-12-02,1128018.5576609266,0.013197122376605863
2024-12-03,1121038.8158609266,-0.0061876125641702195
2024-12-04,1129040.8328609266,0.007138037404935682
2024-12-05,1143238.0929909265,0.01257462061316672
2024-12-06,1167454.3555709266,0.02118216907612469
2024-12-09,1168161.1679609264,0.0006054304278595435
2024-12-10,1181883.6652809265,0.011747092521448232
2024-12-11,1210998.6855809265,0.024634421436968923
2024-12-12,1202840.9207409266,-0.006736394462795392
2024-12-13,1224997.2607409265,0.018420008513138963
2024-12-16,1257712.2696509263,0.026706189440956374
2024-12-17,1278269.4737509266,0.016344918147062293
2024-12-18,1229824.7722559264,-0.03789866103337747
2024-12-19,1225012.7903759265,-0.003912737805055744
2024-12-20,1206612.8298709267,-0.015020219094490694
2024-12-23,1218222.9788709267,0.009622099742832901
2024-12-24,1256719.0429709265,0.03160017892264588
2024-12-26,1246827.3578109266,-0.007871039446188055
2024-12-27,1219566.1882909266,-0.021864430026513726
2024-12-30,1202282.5088909266,-0.01417198965168176
2024-12-31,1185855.1951009266,-0.013663439057392424
2025-01-02,1156123.4650009265,-0.02507197356205837
2025-01-03,1193797.7235209267,0.03258670865223712
2025-01-06,1194546.9403209267,0.000627591077817069
2025-01-07,1174396.4844909266,-0.016868701555241117
2025-01-08,1175094.1615409264,0.0005940728358893033
2025-01-10,1174849.2301409268,-0.00020843555181859763
2025-01-13,1185155.5969309267,0.008772501633050878
2025-01-14,1176805.3625909265,-0.007045686120560002
2025-01-15,1215114.2126909266,0.032553259288058634
2025-01-16,1197814.6592009265,-0.014236977322229949
2025-01-17,1213037.9177009265,0.012709193682898912
2025-01-21,1210130.0550609266,-0.002397173738403202
2025-01-22,1199388.2982509267,-0.008876530886144374
2025-01-23,1196121.0221909266,-0.0027241186734644485
2025-01-24,1189185.8777409266,-0.005798029063394439
2025-01-27,1177904.8529409268,-0.009486342725016361
2025-01-28,1179026.5760309268,0.0009523036493137571
2025-01-29,1168298.2308209268,-0.009099324330852476
2025-01-30,1181646.0600409266,0.011425018773349116
2025-01-31,1186792.0285109268,0.004354915269485948
2025-02-03,1161878.9218309268,-0.0209919733883438
2025-02-04,1172019.6592009268,0.008727877904885162
2025-02-05,1155335.0516909268,-0.014235774442022064
2025-02-06,1150759.5886609266,-0.003960291019738049
2025-02-07,1135692.8884709266,-0.01309283045604015
2025-02-10,1122782.4722609266,-0.011367876246352382
2025-02-11,1096456.8764609266,-0.023446746320316736
2025-02-12,1105933.8165209265,0.008643240115916884
2025-02-13,1128908.2215209268,0.020773761193299656
2025-02-14,1128794.4409009265,-0.00010078819325720634
2025-02-18,1126751.8558909264,-0.0018095278785832392
2025-02-19,1134355.9418909266,0.006748678478091019
2025-02-20,1127100.0503809266,-0.00639648565502704
2025-02-21,1107560.5369409265,-0.017336094904260135
2025-02-24,1099011.0188009264,-0.007719233265220615
2025-02-25,1066424.4367759265,-0.029650823756574685
2025-02-26,1052337.0480609264,-0.013209926769485847
2025-02-27,1041956.0669009264,-0.009864692285735166
2025-02-28,1054880.4974009264,0.012404007146329166
2025-03-03,1045133.1270609265,-0.009240260260774624
2025-03-04,1030365.4361309266,-0.014129961578702388
2025-03-05,1038619.1832109266,0.00801050461377395
2025-03-06,1020332.6711509266,-0.01760656105298053
2025-03-07,1019418.0218309266,-0.0008964226529846187
2025-03-10,972161.3142959266,-0.04635655493918445
2025-03-11,981985.1939909267,0.010105195043802917
2025-03-12,1002383.2267709267,0.020772240665971164
2025-03-13,993765.1836459266,-0.008597553206034947
2025-03-14,1004578.1663359267,0.010880822620822128
2025-03-17,990675.8262809268,-0.0138389828894121
2025-03-18,975933.7431259268,-0.014880834642289509
2025-03-19,988167.2615159268,0.012535193578629533
2025-03-20,988627.7131709268,0.0004659653005438802
2025-03-21,1003030.8531859268,0.014568820824173878
2025-03-24,1037350.0401109267,0.034215484813843844
2025-03-25,1048616.2165109268,0.010860534982767511
2025-03-26,1030054.1338509268,-0.017701502578094663
2025-03-27,1031287.9913709267,0.0011978569663975147
2025-03-28,1020254.0007959267,-0.010699233063241831
2025-03-31,1015186.6214859268,-0.0049667821013655855
2025-04-01,1025885.9976859268,0.010539319543375614
2025-04-02,1042302.5830859268,0.01600234864013217
2025-04-03,1024513.8077959268,-0.017066805339130076
2025-04-04,992557.7024159268,-0.03119148335223343
2025-04-07,985505.3886359269,-0.007105192738753985
2025-04-08,972429.5036359269,-0.01326820243783633
2025-04-09,1030021.0689459268,0.05922441173850057
2025-04-10,1007377.208945927,-0.02198388041049737
2025-04-11,1007273.6171059269,-0.00010283321786530575
2025-04-14,1007325.0487459268,5.10602473116073e-05
2025-04-15,1009328.7588359269,0.001989139545864216
2025-04-16,995016.1712259268,-0.014180302983248905
2025-04-17,994813.0077559268,-0.00020418107350927972
2025-04-21,979031.4774959269,-0.015863815749252663
2025-04-22,990928.626535927,0.012151957637183797
2025-04-23,1005439.2116759269,0.014643421081421248
2025-04-24,1015383.9011759269,0.009890890850997813
2025-04-25,1044209.3394859269,0.028388709212955776
2025-04-28,1045265.8405059269,0.0010117712800004064
2025-04-29,1052220.825005927,0.006653794882107489
2025-04-30,1041055.3151059271,-0.010611375135953005
2025-05-01,1039201.325095927,-0.0017808756010351257
2025-05-02,1046751.7401959271,0.007265594180514645
2025-05-05,1038916.165625927,-0.00748560930840525
2025-05-06,1033380.077520927,-0.005328714951378877
2025-05-07,1034360.080640927,0.000948347216399803
2025-05-08,1044029.611010927,0.00934832129639851
2025-05-09,1059127.8308009268,0.01446148617890275
2025-05-12,1081725.8788109268,0.021336468887717785
2025-05-13,1099315.6688109268,0.016260857158502562
2025-05-14,1114566.956310927,0.013873437751048101
2025-05-15,1109120.935970927,-0.004886220885307435
2025-05-16,1117128.889730927,0.007220090704527227
2025-05-19,1108301.743430927,-0.007901636401262735
2025-05-20,1110237.855560927,0.001746917878164167
2025-05-21,1099980.121130927,-0.009239222368991773
2025-05-22,1107128.949230927,0.006499052085277679
2025-05-23,1105233.391310927,-0.0017121383388238876
2025-05-27,1131428.653960927,0.0237011140415595
2025-05-28,1124775.3491209268,-0.00588044576801916
2025-05-29,1126481.673830927,0.0015170360119767246
2025-05-30,1113203.678310927,-0.011787138511400896
2025-06-02,1109023.214810927,-0.0037553446700275828
2025-06-03,1110775.833215927,0.0015803261659395051
2025-06-04,1097260.993120927,-0.012167027487330007
2025-06-05,1044929.3606309269,-0.047692967140984144
2025-06-06,1056468.9518009268,0.01104341748329496
2025-06-09,1071283.8008459269,0.014022985739188698
2025-06-10,1090585.8659059268,0.018017695259424427
2025-06-11,1090968.1765109268,0.0003505552537876877
2025-06-12,1082912.4984359269,-0.007383971639542408
2025-06-13,1089720.8444659268,0.006287069398343226
2025-06-16,1093920.853175927,0.003854206085282863
2025-06-17,1079897.827085927,-0.012819049979061692
2025-06-18,1086145.669775927,0.005785586870620696
2025-06-20,1086271.691825927,0.0001160268401438902
2025-06-23,1115289.624285927,0.026713328422674376
2025-06-24,1106323.228115927,-0.008039522626905882
2025-06-25,1092216.475415927,-0.012751022794688982
2025-06-26,1090282.1408059269,-0.0017710176082661455
2025-06-27,1087937.046295927,-0.002150906102402539
2025-06-30,1081431.666395927,-0.005979555455114416
2025-07-01,1062970.5679359268,-0.017070980103186084
2025-07-02,1079221.955305927,0.01528865225455589
2025-07-03,1078898.177315927,-0.0003000105663233388
2025-07-07,1055644.055945927,-0.021553582959841
2025-07-08,1059841.898945927,0.003976570489224507
2025-07-09,1057751.151395927,-0.0019726975807234925
2025-07-10,1072892.201345927,0.014314378131395467
2025-07-11,1076824.7534559271,0.0036653748671737763
2025-07-14,1080489.855725927,0.0034036200024536445
2025-07-15,1073888.831050927,-0.00610928889338358
2025-07-16,1085629.9582509273,0.010933279926666373
2025-07-17,1083197.0951009272,-0.002240969062717979
2025-07-18,1094217.2634409273,0.010173742516336182
2025-07-21,1092974.6790409272,-0.0011355920268453223
2025-07-22,1096863.4793009274,0.0035579966622947268
2025-07-23,1097344.7884009273,0.00043880492794490245
2025-07-24,1068099.1984009272,-0.02665123150820936
2025-07-25,1079626.2896609274,0.010792154209325888
2025-07-28,1089825.4612109272,0.00944694626990139
2025-07-29,1085132.185660927,-0.004306446965173016
2025-07-30,1082825.9634809273,-0.002125291471835933
2025-07-31,1071334.6188759273,-0.010612365230012744
2025-08-01,1065320.0076709273,-0.0056141294223374105
2025-08-04,1072387.0985909272,0.006633772827988382
2025-08-05,1071811.919640927,-0.0005363538509143284
2025-08-06,1083705.751750927,0.011096939576846987
2025-08-07,1086211.631960927,0.0023123252838248565
2025-08-08,1094040.650530927,0.007207636467551293
2025-08-11,1103988.4655309273,0.009092728862654775
2025-08-12,1105910.8805309273,0.0017413361280687045
2025-08-13,1104366.5190309272,-0.001396461077640132
2025-08-14,1100345.9632709273,-0.0036405991042972596
2025-08-15,1095046.5806159272,-0.004816105872054055
2025-08-18,1099898.3109959273,0.004430615524383619
2025-08-19,1093732.7052059271,-0.005605614381221646
2025-08-20,1088035.555985927,-0.005208904509193868
2025-08-21,1084046.3339059274,-0.0036664445918634936
2025-08-22,1104962.4622459272,0.019294496633402103
2025-08-25,1111880.5133459275,0.006260892416144914
2025-08-26,1117196.9284159273,0.004781462581803453
2025-08-27,1115027.4864759273,-0.0019418617119508763
2025-08-28,1111238.3055659274,-0.003398284756168324
